Scenario,Backend,Trial,p50,p99,MB/s,Readers,Writers,Machine
Contention (10:1),PosixIpc,6,8.896130499977062,23.660183020037948,2841.6794956711947,1,10,laptop_amd_9_5900HX
Contention (10:1),PosixIpc,7,9.799021499986793,26.06323426001723,2564.8750481516704,1,10,laptop_amd_9_5900HX
Contention (10:1),PosixIpc,8,8.384084999988772,30.80667766997409,3047.8832790726497,1,10,laptop_amd_9_5900HX
Contention (10:1),PosixIpc,9,8.550624999998035,29.805120280037727,2930.034526778012,1,10,laptop_amd_9_5900HX
Size 1MB,RsIpc_zerocopy,0,0.08288750007068302,0.09797665994483398,13658.130972226056,1,1,laptop_amd_9_5900HX
Size 1MB,RsIpc_zerocopy,1,0.08256649999793808,0.09421860995644238,14450.27191791839,1,1,laptop_amd_9_5900HX
Size 1MB,RsIpc_zerocopy,2,0.08412450000605531,0.1004070900376064,13776.331477178057,1,1,laptop_amd_9_5900HX
Size 1MB,RsIpc_zerocopy,3,0.08390400000735099,0.09471064003605535,14323.742799766163,1,1,laptop_amd_9_5900HX
Size 1MB,RsIpc_zerocopy,4,0.08378899997296685,0.0981752100187805,14056.528610887046,1,1,laptop_amd_9_5900HX
Size 1MB,RsIpc_zerocopy,5,0.08368850001261308,0.09686990003160645,14373.474615050363,1,1,laptop_amd_9_5900HX
Size 1MB,RsIpc_zerocopy,6,0.08416500003249894,0.09976918999768718,14170.320306639554,1,1,laptop_amd_9_5900HX
Size 1MB,RsIpc_zerocopy,7,0.08289699997021671,0.09690335003369911,13803.940017202905,1,1,laptop_amd_9_5900HX
Size 1MB,RsIpc_zerocopy,8,0.0827119999939896,0.09928840992756705,14338.290749626922,1,1,laptop_amd_9_5900HX
Size 1MB,RsIpc_zerocopy,9,0.08286700000326164,0.09713180996755,14401.992890207404,1,1,laptop_amd_9_5900HX
Size 1MB,RsIpc_copy,0,0.41027750000921515,0.43611161997432646,2267.361870045319,1,1,laptop_amd_9_5900HX
Size 1MB,RsIpc_copy,1,0.4090599999813094,0.42886590999501095,2292.1437883342255,1,1,laptop_amd_9_5900HX
Size 1MB,RsIpc_copy,2,0.40865450000637793,0.43797157997801156,2282.249778385168,1,1,laptop_amd_9_5900HX
Size 1MB,RsIpc_copy,3,0.4100824999682118,0.4407478599443948,2273.7218193203407,1,1,laptop_amd_9_5900HX
Size 1MB,RsIpc_copy,4,0.4073370000128307,0.4298636099849773,2291.899165513349,1,1,laptop_amd_9_5900HX
